recording_id,original_audio_path,cached_audio_path,status,samplerate,channels,duration_sec,ffmpeg_warning
Chaco Chachalaca_sound/Chaco Chachalaca8,D:\other\Bird\Dataset\CC0\Chaco Chachalaca_sound\Chaco Chachalaca8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chaco Chachalaca_sound\Chaco Chachalaca8.wav,converted,32000,1,36.216,"[mp3 @ 00000200f57f5640] Estimating duration from bitrate, this may be inaccurate
"
Chaco Chachalaca_sound/Chaco Chachalaca7,D:\other\Bird\Dataset\CC0\Chaco Chachalaca_sound\Chaco Chachalaca7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chaco Chachalaca_sound\Chaco Chachalaca7.wav,converted,32000,1,36.216,"[mp3 @ 0000023fba735640] Estimating duration from bitrate, this may be inaccurate
"
Chaco Chachalaca_sound/Chaco Chachalaca9,D:\other\Bird\Dataset\CC0\Chaco Chachalaca_sound\Chaco Chachalaca9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chaco Chachalaca_sound\Chaco Chachalaca9.wav,converted,32000,1,36.216,"[mp3 @ 0000026f9e485640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan10,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan10.wav,converted,32000,1,43.05828125,
Chestnut-bellied Guan_sound/Chestnut-bellied Guan12,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan12.wav,converted,32000,1,3.1880625,
Chestnut-bellied Guan_sound/Chestnut-bellied Guan11,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan11.wav,converted,32000,1,55.77140625,"[mp3 @ 000001fa61995640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan13,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan13.wav,converted,32000,1,3.1880625,
Chestnut-bellied Guan_sound/Chestnut-bellied Guan2,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan2.wav,converted,32000,1,180.74125,"[mp3 @ 0000017d4f085640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan3,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan3.wav,converted,32000,1,180.74125,"[mp3 @ 0000020d553c5640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan5,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan5.wav,converted,32000,1,16.0653125,"[mp3 @ 000001ffb3995640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan4,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan4.wav,converted,32000,1,180.74125,"[mp3 @ 000001de8eba5640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan6,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan6.wav,converted,32000,1,17.21471875,"[mp3 @ 00000229ea455640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan7,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan7.wav,converted,32000,1,17.21471875,"[mp3 @ 0000026fdd225640] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-bellied Guan_sound/Chestnut-bellied Guan8,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan8.wav,converted,32000,1,43.05828125,
Chestnut-bellied Guan_sound/Chestnut-bellied Guan9,D:\other\Bird\Dataset\CC0\Chestnut-bellied Guan_sound\Chestnut-bellied Guan9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-bellied Guan_sound\Chestnut-bellied Guan9.wav,converted,32000,1,43.05828125,
Chestnut-headed Chachalaca_sound/Chestnut-headed Chachalaca2,D:\other\Bird\Dataset\CC0\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca2.wav,converted,32000,1,12.69928125,
Chestnut-headed Chachalaca_sound/Chestnut-headed Chachalaca4,D:\other\Bird\Dataset\CC0\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca4.wav,converted,32000,1,19.20915625,
Chestnut-headed Chachalaca_sound/Chestnut-headed Chachalaca5,D:\other\Bird\Dataset\CC0\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca5.wav,converted,32000,1,19.20915625,
Chestnut-headed Chachalaca_sound/Chestnut-headed Chachalaca3,D:\other\Bird\Dataset\CC0\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-headed Chachalaca_sound\Chestnut-headed Chachalaca3.wav,converted,32000,1,240.000375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca11,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca11.wav,converted,32000,1,66.49334375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca10,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca10.wav,converted,32000,1,93.53334375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca12,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca12.wav,converted,32000,1,22.008,"[mp3 @ 000002b6b45656c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca13,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca13.wav,converted,32000,1,22.008,"[mp3 @ 00000247f4a356c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca14,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca14.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca14.wav,converted,32000,1,6.84325,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca15,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca15.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca15.wav,converted,32000,1,38.609,"[mp3 @ 00000259e22b56c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca16,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca16.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca16.wav,converted,32000,1,18.7559375,"[mp3 @ 0000020ebf9356c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca17,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca17.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca17.wav,converted,32000,1,18.99384375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca18,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca18.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca18.wav,converted,32000,1,18.99384375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca19,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca19.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca19.wav,converted,32000,1,50.068875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca20,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca20.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca20.wav,converted,32000,1,15.3866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca2,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca2.wav,converted,32000,1,104.256,"[mp3 @ 000001cc580356c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca21,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca21.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca21.wav,converted,32000,1,48.7866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca22,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca22.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca22.wav,converted,32000,1,48.7866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca23,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca23.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca23.wav,converted,32000,1,48.7866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca24,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca24.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca24.wav,converted,32000,1,48.7866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca26,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca26.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca26.wav,converted,32000,1,14.4206875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca25,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca25.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca25.wav,converted,32000,1,48.7866875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca27,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca27.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca27.wav,converted,32000,1,4.1091875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca28,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca28.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca28.wav,converted,32000,1,18.69334375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca29,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca29.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca29.wav,converted,32000,1,18.69334375,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca30,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca30.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca30.wav,converted,32000,1,37.944,"[mp3 @ 000001b721a856c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca3,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca3.wav,converted,32000,1,104.256,"[mp3 @ 00000170d18456c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca31,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca31.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca31.wav,converted,32000,1,37.944,"[mp3 @ 0000020ba7ee56c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca5,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca5.wav,converted,32000,1,24.4193125,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca4,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca4.wav,converted,32000,1,104.256,"[mp3 @ 000001d32bb156c0] Estimating duration from bitrate, this may be inaccurate
"
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca7,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca7.wav,converted,32000,1,54.06646875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca6,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca6.wav,converted,32000,1,70.3535625,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca8,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca8.wav,converted,32000,1,54.06646875,
Chestnut-winged Chachalaca_sound/Chestnut-winged Chachalaca9,D:\other\Bird\Dataset\CC0\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chestnut-winged Chachalaca_sound\Chestnut-winged Chachalaca9.wav,converted,32000,1,50.8343125,
Chilean Tinamou_sound/Chilean Tinamou10,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou10.wav,converted,32000,1,17.24084375,"[mp3 @ 0000025b0baa5640] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou11,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou11.wav,converted,32000,1,17.24084375,"[mp3 @ 00000277be3d5640] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou13,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou13.wav,converted,32000,1,2.53390625,"[mp3 @ 000001347c4e5640] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou12,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou12.wav,converted,32000,1,67.3436875,"[mp3 @ 000002571fad5640] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou2,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou2.wav,converted,32000,1,2.79,"[wav @ 0000023b5f2255c0] Discarding ID3 tags because more suitable tags were found.
Guessed Channel Layout for Input Stream #0.0 : stereo
"
Chilean Tinamou_sound/Chilean Tinamou3,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou3.wav,converted,32000,1,2.79,"[wav @ 0000028b851455c0] Discarding ID3 tags because more suitable tags were found.
Guessed Channel Layout for Input Stream #0.0 : stereo
"
Chilean Tinamou_sound/Chilean Tinamou4,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou4.wav,converted,32000,1,2.79,"[wav @ 00000147efb855c0] Discarding ID3 tags because more suitable tags were found.
Guessed Channel Layout for Input Stream #0.0 : stereo
"
Chilean Tinamou_sound/Chilean Tinamou5,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou5.wav,converted,32000,1,2.79,"[wav @ 00000258970d55c0] Discarding ID3 tags because more suitable tags were found.
Guessed Channel Layout for Input Stream #0.0 : stereo
"
Chilean Tinamou_sound/Chilean Tinamou6,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou6.wav,converted,32000,1,2.79,"[wav @ 000001b6ac6f55c0] Discarding ID3 tags because more suitable tags were found.
Guessed Channel Layout for Input Stream #0.0 : stereo
"
Chilean Tinamou_sound/Chilean Tinamou7,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou7.wav,converted,32000,1,38.11265625,"[mp3 @ 000001eaf45455c0] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou8,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou8.wav,converted,32000,1,17.24084375,"[mp3 @ 000002cb0ab955c0] Estimating duration from bitrate, this may be inaccurate
"
Chilean Tinamou_sound/Chilean Tinamou9,D:\other\Bird\Dataset\CC0\Chilean Tinamou_sound\Chilean Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Chilean Tinamou_sound\Chilean Tinamou9.wav,converted,32000,1,17.24084375,"[mp3 @ 00000262bc8055c0] Estimating duration from bitrate, this may be inaccurate
"
Choco Tinamou_sound/Choco Tinamou2,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou2.wav,converted,32000,1,116.208,"[mp3 @ 00000144b73055c0] Estimating duration from bitrate, this may be inaccurate
"
Choco Tinamou_sound/Choco Tinamou3,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou3.wav,converted,32000,1,9.29959375,"[mp3 @ 00000204d3c855c0] Estimating duration from bitrate, this may be inaccurate
"
Choco Tinamou_sound/Choco Tinamou4,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou4.wav,converted,32000,1,9.29959375,"[mp3 @ 0000018fc1ed55c0] Estimating duration from bitrate, this may be inaccurate
"
Choco Tinamou_sound/Choco Tinamou5,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou5.wav,converted,32000,1,63.2755625,
Choco Tinamou_sound/Choco Tinamou6,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou6.wav,converted,32000,1,56.4483125,
Choco Tinamou_sound/Choco Tinamou7,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou7.wav,converted,32000,1,23.77140625,"[mp3 @ 00000144065e55c0] Estimating duration from bitrate, this may be inaccurate
"
Choco Tinamou_sound/Choco Tinamou8,D:\other\Bird\Dataset\CC0\Choco Tinamou_sound\Choco Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Choco Tinamou_sound\Choco Tinamou8.wav,converted,32000,1,23.77140625,"[mp3 @ 00000210acfd55c0] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou10,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou10.wav,converted,32000,1,82.68628125,
Cinereous Tinamou_sound/Cinereous Tinamou11,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou11.wav,converted,32000,1,82.68628125,
Cinereous Tinamou_sound/Cinereous Tinamou13,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou13.wav,converted,32000,1,43.0498125,"[mp3 @ 0000016574ac5600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou12,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou12.wav,converted,32000,1,82.68628125,
Cinereous Tinamou_sound/Cinereous Tinamou14,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou14.wav,converted,32000,1,43.0498125,"[mp3 @ 000002de3b4e5600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou15,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou15.wav,converted,32000,1,43.0498125,"[mp3 @ 00000234c4665600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou16,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou16.wav,converted,32000,1,43.0498125,"[mp3 @ 0000020381d45600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou17,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou17.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou17.wav,converted,32000,1,43.0498125,"[mp3 @ 000001ba8a575600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou18,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou18.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou18.wav,converted,32000,1,43.0498125,"[mp3 @ 000001ab58615600] Estimating duration from bitrate, this may be inaccurate
"
Cinereous Tinamou_sound/Cinereous Tinamou19,D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou19.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Cinereous Tinamou_sound\Cinereous Tinamou19.wav,converted,32000,1,43.0498125,"[mp3 @ 000001eb9b8a5600] Estimating duration from bitrate, this may be inaccurate
"
