audio_path,relative_path,folder_name,common_name_folder,file_name,file_size_bytes,readable,samplerate,channels,frames,duration_sec,format,subtype,sha256
D:\other\Bird\Dataset\CC0\Dusky-legged Guan_sound\Dusky-legged Guan24.mp3,Dusky-legged Guan_sound\Dusky-legged Guan24.mp3,Dusky-legged Guan_sound,Dusky-legged Guan,Dusky-legged Guan24.mp3,646332,True,48000,1,1292408,26.925166666666666,MP3,MPEG_LAYER_III,0709599658dedaeca12d9a63cacff99bb665894481887062c15512d106eee5ab
D:\other\Bird\Dataset\CC0\Dusky-legged Guan_sound\Dusky-legged Guan27.mp3,Dusky-legged Guan_sound\Dusky-legged Guan27.mp3,Dusky-legged Guan_sound,Dusky-legged Guan,Dusky-legged Guan27.mp3,646332,True,48000,1,1292408,26.925166666666666,MP3,MPEG_LAYER_III,0709599658dedaeca12d9a63cacff99bb665894481887062c15512d106eee5ab
D:\other\Bird\Dataset\CC0\Dusky-legged Guan_sound\Dusky-legged Guan28.mp3,Dusky-legged Guan_sound\Dusky-legged Guan28.mp3,Dusky-legged Guan_sound,Dusky-legged Guan,Dusky-legged Guan28.mp3,646332,True,48000,1,1292408,26.925166666666666,MP3,MPEG_LAYER_III,0709599658dedaeca12d9a63cacff99bb665894481887062c15512d106eee5ab
D:\other\Bird\Dataset\CC0\Dusky-legged Guan_sound\Dusky-legged Guan26.mp3,Dusky-legged Guan_sound\Dusky-legged Guan26.mp3,Dusky-legged Guan_sound,Dusky-legged Guan,Dusky-legged Guan26.mp3,646332,True,48000,1,1292408,26.925166666666666,MP3,MPEG_LAYER_III,0709599658dedaeca12d9a63cacff99bb665894481887062c15512d106eee5ab
D:\other\Bird\Dataset\CC0\Dusky-legged Guan_sound\Dusky-legged Guan25.mp3,Dusky-legged Guan_sound\Dusky-legged Guan25.mp3,Dusky-legged Guan_sound,Dusky-legged Guan,Dusky-legged Guan25.mp3,646332,True,48000,1,1292408,26.925166666666666,MP3,MPEG_LAYER_III,0709599658dedaeca12d9a63cacff99bb665894481887062c15512d106eee5ab
D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou30.mp3,Brazilian Tinamou_sound\Brazilian Tinamou30.mp3,Brazilian Tinamou_sound,Brazilian Tinamou,Brazilian Tinamou30.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Grey-legged Tinamou_sound\Grey-legged Tinamou2.mp3,Grey-legged Tinamou_sound\Grey-legged Tinamou2.mp3,Grey-legged Tinamou_sound,Grey-legged Tinamou,Grey-legged Tinamou2.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou29.mp3,Brazilian Tinamou_sound\Brazilian Tinamou29.mp3,Brazilian Tinamou_sound,Brazilian Tinamou,Brazilian Tinamou29.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou31.mp3,Brazilian Tinamou_sound\Brazilian Tinamou31.mp3,Brazilian Tinamou_sound,Brazilian Tinamou,Brazilian Tinamou31.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Grey-legged Tinamou_sound\Grey-legged Tinamou3.mp3,Grey-legged Tinamou_sound\Grey-legged Tinamou3.mp3,Grey-legged Tinamou_sound,Grey-legged Tinamou,Grey-legged Tinamou3.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Grey-legged Tinamou_sound\Grey-legged Tinamou4.mp3,Grey-legged Tinamou_sound\Grey-legged Tinamou4.mp3,Grey-legged Tinamou_sound,Grey-legged Tinamou,Grey-legged Tinamou4.mp3,458161,True,44100,1,2525365,57.26451247165533,MP3,MPEG_LAYER_III,0721b475bff85c1bbb2b3b166e921889de98455c066a6fadacb3840a4436a24e
D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou14.mp3,Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou14.mp3,Tawny-breasted Tinamou_sound,Tawny-breasted Tinamou,Tawny-breasted Tinamou14.mp3,1564658,True,44100,2,4312167,97.78156462585034,MP3,MPEG_LAYER_III,086ee9e667ab6c570eeb041d1c5180e48ba2094335b5f9f51e2e3bbf7fafa45b
D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou15.mp3,Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou15.mp3,Tawny-breasted Tinamou_sound,Tawny-breasted Tinamou,Tawny-breasted Tinamou15.mp3,1564658,True,44100,2,4312167,97.78156462585034,MP3,MPEG_LAYER_III,086ee9e667ab6c570eeb041d1c5180e48ba2094335b5f9f51e2e3bbf7fafa45b
D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou11.mp3,Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou11.mp3,Tawny-breasted Tinamou_sound,Tawny-breasted Tinamou,Tawny-breasted Tinamou11.mp3,4353732,True,48000,2,5215710,108.660625,MP3,MPEG_LAYER_III,08a7db63cfe191ae39b0609e2578aa4c5b591e9d17ef3a1ae8439a449cf01826
D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou12.mp3,Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou12.mp3,Tawny-breasted Tinamou_sound,Tawny-breasted Tinamou,Tawny-breasted Tinamou12.mp3,4353732,True,48000,2,5215710,108.660625,MP3,MPEG_LAYER_III,08a7db63cfe191ae39b0609e2578aa4c5b591e9d17ef3a1ae8439a449cf01826
D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou13.mp3,Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou13.mp3,Tawny-breasted Tinamou_sound,Tawny-breasted Tinamou,Tawny-breasted Tinamou13.mp3,4353732,True,48000,2,5215710,108.660625,MP3,MPEG_LAYER_III,08a7db63cfe191ae39b0609e2578aa4c5b591e9d17ef3a1ae8439a449cf01826
D:\other\Bird\Dataset\CC0\Brown Tinamou_sound\Brown Tinamou6.mp3,Brown Tinamou_sound\Brown Tinamou6.mp3,Brown Tinamou_sound,Brown Tinamou,Brown Tinamou6.mp3,2875231,True,48000,2,3450277,71.88077083333333,MP3,MPEG_LAYER_III,08e74d1614aaff7b4a3e99172d40bfe0d4296221cb0462939e0fe09400ef0af3
D:\other\Bird\Dataset\CC0\Brown Tinamou_sound\Brown Tinamou4.mp3,Brown Tinamou_sound\Brown Tinamou4.mp3,Brown Tinamou_sound,Brown Tinamou,Brown Tinamou4.mp3,2875231,True,48000,2,3450277,71.88077083333333,MP3,MPEG_LAYER_III,08e74d1614aaff7b4a3e99172d40bfe0d4296221cb0462939e0fe09400ef0af3
D:\other\Bird\Dataset\CC0\Brown Tinamou_sound\Brown Tinamou5.mp3,Brown Tinamou_sound\Brown Tinamou5.mp3,Brown Tinamou_sound,Brown Tinamou,Brown Tinamou5.mp3,2875231,True,48000,2,3450277,71.88077083333333,MP3,MPEG_LAYER_III,08e74d1614aaff7b4a3e99172d40bfe0d4296221cb0462939e0fe09400ef0af3
D:\other\Bird\Dataset\CC0\Bartletts Tinamou_sound\Bartletts Tinamou25.mp3,Bartletts Tinamou_sound\Bartletts Tinamou25.mp3,Bartletts Tinamou_sound,Bartletts Tinamou,Bartletts Tinamou25.mp3,1975615,True,44100,1,5444757,123.4638775510204,MP3,MPEG_LAYER_III,08ea30e8ab8e95cc5b28f7186dbadc46e1efdf30309b9bcd7ea8d7a9985cac96
D:\other\Bird\Dataset\CC0\Bartletts Tinamou_sound\Bartletts Tinamou24.mp3,Bartletts Tinamou_sound\Bartletts Tinamou24.mp3,Bartletts Tinamou_sound,Bartletts Tinamou,Bartletts Tinamou24.mp3,1975615,True,44100,1,5444757,123.4638775510204,MP3,MPEG_LAYER_III,08ea30e8ab8e95cc5b28f7186dbadc46e1efdf30309b9bcd7ea8d7a9985cac96
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca8.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca8.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca8.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca9.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca9.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca9.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca7.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca7.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca7.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca11.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca11.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca11.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca10.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca10.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca10.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca12.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca12.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca12.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca13.mp3,Rufous-headed Chachalaca_sound\Rufous-headed Chachalaca13.mp3,Rufous-headed Chachalaca_sound,Rufous-headed Chachalaca,Rufous-headed Chachalaca13.mp3,129733,True,44100,2,340616,7.723718820861678,MP3,MPEG_LAYER_III,0906d5fbdcd2e1bd27f324e9d51dfadcee1aebc51290b0e9f210f5bda402dd64
D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou14.mp3,Pale-browed Tinamou_sound\Pale-browed Tinamou14.mp3,Pale-browed Tinamou_sound,Pale-browed Tinamou,Pale-browed Tinamou14.mp3,299613,True,44100,1,825374,18.715963718820863,MP3,MPEG_LAYER_III,0953c8848bd5da5470d05d5b143a4fb7dac7c891513814d320187541e154bef5
D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou13.mp3,Pale-browed Tinamou_sound\Pale-browed Tinamou13.mp3,Pale-browed Tinamou_sound,Pale-browed Tinamou,Pale-browed Tinamou13.mp3,299613,True,44100,1,825374,18.715963718820863,MP3,MPEG_LAYER_III,0953c8848bd5da5470d05d5b143a4fb7dac7c891513814d320187541e154bef5
D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou15.mp3,Pale-browed Tinamou_sound\Pale-browed Tinamou15.mp3,Pale-browed Tinamou_sound,Pale-browed Tinamou,Pale-browed Tinamou15.mp3,299613,True,44100,1,825374,18.715963718820863,MP3,MPEG_LAYER_III,0953c8848bd5da5470d05d5b143a4fb7dac7c891513814d320187541e154bef5
D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3,Ornate Tinamou_sound\Ornate Tinamou9.mp3,Ornate Tinamou_sound,Ornate Tinamou,Ornate Tinamou9.mp3,2096692,True,44100,2,2311236,52.40897959183673,MP3,MPEG_LAYER_III,09b8b5abba98f020be32692d5bb352112f836e6e632ec082f6336503f8d7754b
D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3,Ornate Tinamou_sound\Ornate Tinamou11.mp3,Ornate Tinamou_sound,Ornate Tinamou,Ornate Tinamou11.mp3,2096692,True,44100,2,2311236,52.40897959183673,MP3,MPEG_LAYER_III,09b8b5abba98f020be32692d5bb352112f836e6e632ec082f6336503f8d7754b
D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou10.mp3,Ornate Tinamou_sound\Ornate Tinamou10.mp3,Ornate Tinamou_sound,Ornate Tinamou,Ornate Tinamou10.mp3,2096692,True,44100,2,2311236,52.40897959183673,MP3,MPEG_LAYER_III,09b8b5abba98f020be32692d5bb352112f836e6e632ec082f6336503f8d7754b
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea14.mp3,Greater Rhea_sound\Greater Rhea14.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea14.mp3,610818,True,44100,1,665088,15.081360544217688,MP3,MPEG_LAYER_III,0a210780f35b2bd73650a8448c3f6e8c8d8fd76f91a8a08597f505ffb447f371
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea15.mp3,Greater Rhea_sound\Greater Rhea15.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea15.mp3,610818,True,44100,1,665088,15.081360544217688,MP3,MPEG_LAYER_III,0a210780f35b2bd73650a8448c3f6e8c8d8fd76f91a8a08597f505ffb447f371
D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi4.mp3,North Island Brown Kiwi_sound\North Island Brown Kiwi4.mp3,North Island Brown Kiwi_sound,North Island Brown Kiwi,North Island Brown Kiwi4.mp3,1425520,True,48000,2,1701933,35.4569375,MP3,MPEG_LAYER_III,0a37c626eae0781a467d40d52a54e2af5ca14ec253b420644de85831538fc949
D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi5.mp3,North Island Brown Kiwi_sound\North Island Brown Kiwi5.mp3,North Island Brown Kiwi_sound,North Island Brown Kiwi,North Island Brown Kiwi5.mp3,1425520,True,48000,2,1701933,35.4569375,MP3,MPEG_LAYER_III,0a37c626eae0781a467d40d52a54e2af5ca14ec253b420644de85831538fc949
D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi6.mp3,North Island Brown Kiwi_sound\North Island Brown Kiwi6.mp3,North Island Brown Kiwi_sound,North Island Brown Kiwi,North Island Brown Kiwi6.mp3,1425520,True,48000,2,1701933,35.4569375,MP3,MPEG_LAYER_III,0a37c626eae0781a467d40d52a54e2af5ca14ec253b420644de85831538fc949
D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi3.mp3,North Island Brown Kiwi_sound\North Island Brown Kiwi3.mp3,North Island Brown Kiwi_sound,North Island Brown Kiwi,North Island Brown Kiwi3.mp3,1425520,True,48000,2,1701933,35.4569375,MP3,MPEG_LAYER_III,0a37c626eae0781a467d40d52a54e2af5ca14ec253b420644de85831538fc949
D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi2.mp3,North Island Brown Kiwi_sound\North Island Brown Kiwi2.mp3,North Island Brown Kiwi_sound,North Island Brown Kiwi,North Island Brown Kiwi2.mp3,1425520,True,48000,2,1701933,35.4569375,MP3,MPEG_LAYER_III,0a37c626eae0781a467d40d52a54e2af5ca14ec253b420644de85831538fc949
D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode27.mp3,Dusky Megapode_sound\Dusky Megapode27.mp3,Dusky Megapode_sound,Dusky Megapode,Dusky Megapode27.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode29.mp3,Dusky Megapode_sound\Dusky Megapode29.mp3,Dusky Megapode_sound,Dusky Megapode,Dusky Megapode29.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode28.mp3,Dusky Megapode_sound\Dusky Megapode28.mp3,Dusky Megapode_sound,Dusky Megapode,Dusky Megapode28.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode30.mp3,Dusky Megapode_sound\Dusky Megapode30.mp3,Dusky Megapode_sound,Dusky Megapode,Dusky Megapode30.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Biak Scrubfowl_sound\Biak Scrubfowl2.mp3,Biak Scrubfowl_sound\Biak Scrubfowl2.mp3,Biak Scrubfowl_sound,Biak Scrubfowl,Biak Scrubfowl2.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Biak Scrubfowl_sound\Biak Scrubfowl3.mp3,Biak Scrubfowl_sound\Biak Scrubfowl3.mp3,Biak Scrubfowl_sound,Biak Scrubfowl,Biak Scrubfowl3.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode31.mp3,Dusky Megapode_sound\Dusky Megapode31.mp3,Dusky Megapode_sound,Dusky Megapode,Dusky Megapode31.mp3,198641,True,44100,2,264600,6.0,MP3,MPEG_LAYER_III,0c0cd907a9c995b291107fb48b7d10a75dd389ed7ff7a2040fc5c845e008807a
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca7.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca7.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca7.mp3,461309,True,44100,2,835201,18.938798185941042,MP3,MPEG_LAYER_III,0cd35eec09b8add5bf51dfb12d363569cdbb7c20dae32191547414a5fde68157
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca8.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca8.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca8.mp3,461309,True,44100,2,835201,18.938798185941042,MP3,MPEG_LAYER_III,0cd35eec09b8add5bf51dfb12d363569cdbb7c20dae32191547414a5fde68157
D:\other\Bird\Dataset\CC0\Bearded Guan_sound\Bearded Guan25.mp3,Bearded Guan_sound\Bearded Guan25.mp3,Bearded Guan_sound,Bearded Guan,Bearded Guan25.mp3,418271,True,44100,1,1530323,34.701201814058955,MP3,MPEG_LAYER_III,0dc78ce3fbbfb56482217abb85652eb2da887244700dc0bedcd9c65cb7c9c4c6
D:\other\Bird\Dataset\CC0\Bearded Guan_sound\Bearded Guan24.mp3,Bearded Guan_sound\Bearded Guan24.mp3,Bearded Guan_sound,Bearded Guan,Bearded Guan24.mp3,418271,True,44100,1,1530323,34.701201814058955,MP3,MPEG_LAYER_III,0dc78ce3fbbfb56482217abb85652eb2da887244700dc0bedcd9c65cb7c9c4c6
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca26.mp3,Colombian Chachalaca_sound\Colombian Chachalaca26.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca26.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca27.mp3,Colombian Chachalaca_sound\Colombian Chachalaca27.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca27.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
